Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
10,Sr V C and Provost,6000,298366,DISPLAYS2GO,10925 NESBITT AVE S,,BLOOMINGTON,MN,55437,1024
80,Athletics,6900,386466,USTFCCCA,PO BOX 55969,,METAIRIE,LA,70055-5969,1025
35,School of Medicine,6000,536810,GENTARGET INC,PCARD,,,CA,921210000,1025
39,School of Health & Rehabilitation Sciences,6900,310846,UPMC PRESBYTERIAN/SHADYSIDE,PO BOX 30099,,COLLEGE STATION,TX,77842-3099,1025
67,Facilities Management,7100,329446,PUSH N PULL INC,4200 CLAIRTON BLVD,,PITTSBURGH,PA,15227,1025
67,Facilities Management,7400,102878,CONTINENTAL RESEARCH CORP,PO BOX 15118,DURABLE COMPONENT TECH,ST LOUIS,MO,63110-0204,1026
06,Kenneth P. Dietrich School of Arts and Sciences,6000,276087,BRUCELLI ADVERTISING CO INC,310 S BLAKELY ST,,DUNMORE,PA,18512,1026
06,Kenneth P. Dietrich School of Arts and Sciences,6400,600968,"KIM, HANNA",6622 FORWARD AVE,,PITTSBURGH,PA,15217,1027
44,Bradford Campus,6000,160749,ALLEGHENY MOUNTAIN COLLEGIATE CONFERENCE,C/O MS FREDINA INGOLD,PENN STATE ALTOONA,ALTOONA,PA,16601,1028
06,Kenneth P. Dietrich School of Arts and Sciences,6000,100681,AMERICAN PHYSIOLOGICAL SOCIETY,9650 ROCKVILLE PIKE,,BETHESDA,MD,20814-3991,1029
44,Bradford Campus,7400,168908,OLSEN SAFETY EQUIPMENT CORP,PO BOX 1373,2120 AIRPORT ROAD,WAUKESHA,WI,53187,1029
86,Sr V C Business and Operations,6000,607132,POLICE EQUIPMENT WORLDWIDE,PCARD,,,FL,344750000,1030
60,Libraries,6500,124783,CONFERENCE BOARD,845 THIRD ST,,NEW YORK,NY,10022,1030
80,Athletics,7100,265541,INSTITUTIONAL SPECIALTIES INC,PO BOX 11528,,PITTSBURGH,PA,15238,1030
56,V C Institutional Advancement,6900,606484,PLANNEDGIVING.COM,PCARD,,,PA,194600000,1031
05,Student Affairs,6000,608311,BOB'S DISCOUNT FURNITURE,PCARD,,,PA,151460000,1032
86,Sr V C Business and Operations,6400,395922,PENNSYLVANIA CHIEFS OF POLICE ASSOCIATIO,3905 N. FRONT ST,,HARRISBURG,PA,17110,1033
35,School of Medicine,6000,120194,ADVANCE SIGN,1010 SAW MILL RUN BLVD,,PITTSBURGH,PA,15226,1033
42,Greensburg Campus,6000,113059,VACUUM CENTER,125 EAST PITTSBURGH STREET,,GREENSBURG,PA,15601,1035
67,Facilities Management,7400,103114,CULLY GLASS CORP,916 AHLERS WAY,,PITTSBURGH,PA,15212,1035
06,Kenneth P. Dietrich School of Arts and Sciences,6000,110210,SAMUEL FRENCH INC,7623 SUNSET BLVD,,LOS ANGELES,CA,90046,1035
39,School of Health & Rehabilitation Sciences,6000,311699,AVI FOODSYSTEMS INC,AVI AT WESTINGHOUSE - CRANBERRY HQ,1000 WESTINGHOUSE DRIVE,CRANBERRY,PA,16066,1036
85,School of Medicine Division Administration,7100,105967,JACKSON WELDING SUPPLY CO INC,1421 W CARSON ST,,PITTSBURGH,PA,15219,1037
92,Business Operations,7400,102350,CHANNEL PUBLISHING LTD,PO BOX 70723,,RENO,NV,89570,1037
44,Bradford Campus,6000,118891,VERNIER SOFTWARE,13979 SW MILLIKAN WAY,,BEAVERTON,OR,97005,1037
35,School of Medicine,6000,349289,VITROLIFE INC,1715 SOLUTIONS CENTER,,CHICAGO,IL,60677-1007,1039
92,Business Operations,7400,107023,MACPHERSONS,1351 OCEAN AVE,,EMERYVILLE,CA,94608,1039
05,Student Affairs,7140,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,1039
01,Chancellor,6400,595178,"BENZ, KATHRYN",2934 MARSHALL ROAD,,PITTSBURGH,PA,15214,1040
34,Graduate School of Public Health,6000,136917,NCSS LLC,PO BOX 79078,,BALTIMORE,MD,21279-0078,1040
34,Graduate School of Public Health,6000,348486,CELL BIOLABS INC,7758 ARJONS DRIVE,,SAN DIEGO,CA,92126,1040
44,Bradford Campus,6400,329075,WDDH FM THE HOUND,PO BOX 0,,RIDGWAY,PA,15853,1040
35,School of Medicine,6000,270903,QUICKSILVER GOLF CLUB,2000 QUICKSILVER RD,,MIDWAY,PA,15060-0595,1041
92,Business Operations,7400,176470,IMPERIAL HOIST,PO BOX 13,,IMPERIAL,PA,15126,1041
02,Secretary of the Board of Trustees,6400,313017,"J.V. CHUJKO, INC",329 BROADWAY AVENUE,,MCKEES ROCKS,PA,15136,1042
85,School of Medicine Division Administration,6000,240436,4IMPRINT INC,25303 NETWORK PLACE,,CHICAGO,IL,60673-1253,1042
94,School of Computing and Information,6000,263560,DON'S APPLIANCES LTD,2335 WASHINGTON RD,,CANONSBURG,PA,15317,1042
39,School of Health & Rehabilitation Sciences,7100,103716,EAST SUBURBAN INTERIORS INC,500 COTTAGE LN,,MONROEVILLE,PA,15146,1042
32,School of Nursing,6000,110240,SARRIS CANDIES INC,511 ADAMS AVE,,CANONSBURG,PA,15317,1043
44,Bradford Campus,7400,435828,BOXERCRAFT INC,PO BOX 20016,,ATLANTA,GA,30325,1043
60,Libraries,6000,544467,ALLEN FIELD CO,256A ORINOCO DR,,BRIGHTWATERS,NY,11718,1043
55,UPMC Hillman Cancer Center,6000,350879,ENZO LIFE SCIENCES INTERNTIONAL INC,10 EXECUTIVE BLVD,,FARMINGDALE,NY,11735-4710,1044
26,School of Social Work,6400,537360,YOURMEMBERSHIP.COM INC,DEPT 3461,BOX 123461,DALLAS,TX,75312-3461,1044
41,Johnstown Campus,6000,104499,GARCIA MARKETING INC,400 9TH ST,,CONWAY,PA,15027-1630,1045
41,Johnstown Campus,6000,170612,CUMMINGS TROPHIES & ENGRAVING,300 BERTMIN STREET,,JOHNSTOWN,PA,15904,1045
42,Greensburg Campus,6900,503206,NASPA,PO BOX 5007,,MERRIFIELD,VA,22116-5007,1045
21,Katz Graduate School of Business,6000,110347,SCIENTIFIC SOFTWARE INTERNATIONAL INC,1525 E 53RD ST,STE 530,CHICAGO,IL,60615-0000,1045
80,Athletics,6400,605643,GREENAPPLE BUSINESS SERVICES INC,PO BOX 101131,,PITTSBURGH,PA,15237,1046
23,Swanson School of Engineering,6000,106044,JEOL USA INC,PO BOX 415574,,BOSTON,MA,02241-5574,1047
67,Facilities Management,6000,580001,WINZER FRANCHISE COMPANY,PO BOX 671482,,DALLAS,TX,75267-1482,1047
26,School of Social Work,6400,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,1047
80,Athletics,6800,212258,TICKET ENVELOPE COMPANY LLC,4700 9TH AVENUE NW,,SEATTLE,WA,98107,1048
35,School of Medicine,6000,107251,MATHWORKS INC,PO BOX 9168,,BOSTON,MA,02209,1050
67,Facilities Management,6000,252874,ABE BERNSTEIN CLOTHING INC,807 E CARSON ST,,PATTY,PA,15203,1050
15,College of General Studies,6000,544425,"CALL-EM-ALL, LLC","2611 INTERNET BLVD, SUITE 120",,FRISCO,TX,75034,1050
86,Sr V C Business and Operations,6900,590409,ASSOC OF UNIVERSITY RESEARCH PARKS,PO BOX 29338,DEPT 1072,PHOENIX,AZ,85038-9338,1050
06,Kenneth P. Dietrich School of Arts and Sciences,6400,373705,"SHERMAN, JUDITH",645 WEST 239TH STREET SUITE 2A,,BRONX,NY,10463,1050
06,Kenneth P. Dietrich School of Arts and Sciences,6400,465211,STEEL CITY IMPROV LLC,111 SOUTH OHIO STREET 1ST FLOOR,,PITTSBURGH,PA,15202,1050
35,School of Medicine,6400,546014,"BLAKE, VALARIE K",146 OAKVIEW AVE,,PITTSBURGH,PA,15218,1050
01,Chancellor,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,1050
92,Business Operations,7100,499503,WEST PENN BILLIARD & BAR STOOLS INC,2520 WASHINGTON ROAD,,CANONSBURG,PA,15317,1050
10,Sr V C and Provost,6400,530322,DE WOLFE MUSIC USA INC,"37 WEST 17TH ST, SUITE 7E",,NEW YORK,NY,10011,1050
80,Athletics,6900,133039,WOMEN LEADERS IN COLLEGE SPORTS,C/O PEG BRADLEY-DOPPES,1000 SOUTH STATE ST,ANN ARBOR,MI,48109-2201,1050
42,Greensburg Campus,7400,272672,DAWN PUBLICATIONS,PO BOX 2010,,NEVADA CITY,CA,95959,1052
22,School of Education,6000,100471,AMERICAN ASSN FOR EMPLOYMENT IN EDUCATIO,3040 RIVERSIDE DRIVE,SUITE 125,COLUMBUS,OH,43221,1054
92,Business Operations,6000,109157,PITT CHEMICAL AND SANITARY SUPPLY CO,2537 PENN AVE,,PITTSBURGH,PA,15222,1054
80,Athletics,6000,534049,STICKER MULE,336 FOREST AVE,,AMSTERDAM,NY,12010,1054
41,Johnstown Campus,7100,341409,RENICK BROTHERS MECHANICAL CONTRACTORS,PO BOX 94,434 GROVE CITY ROAD,SLIPPERY ROCK,PA,16057,1054
32,School of Nursing,6000,224493,AIRHEADS BALLOON ART INC,130 SOUTH 18TH STREET,,PITTSBURGH,PA,15203,1054
85,School of Medicine Division Administration,6000,351794,BARCODES INC,218 SOUTH WABASH AVENUE,,CHICAGO,IL,60604,1055
23,Swanson School of Engineering,6400,137202,A-1 RENTAL INC,300 EAST SIXTH AVENUE,,TARENTUM,PA,15084,1055
60,Libraries,6500,225943,CHINA CLASSICS,10566 GIFFIN WAY,,SAN DIEGO,CA,92126,1055
39,School of Health & Rehabilitation Sciences,6000,617988,SYMBIOSIS,PCARD,,,IL,617610000,1056
60,Libraries,6500,472260,IHS GLOBAL,PO BOX 847193,,DALLAS,TX,75284-7193,1057
32,School of Nursing,6400,377906,ENCORE EVENT TECHNOLOGIES INC,901 EAST SOUTH STREET,,ANAHEIM,CA,92805,1057
41,Johnstown Campus,6000,298214,CPP INC,1055 JOAQUIN RD  2ND FL/STE 200,,MOUNTAIN VIEW,CA,94043-1243,1058
39,School of Health & Rehabilitation Sciences,6000,527609,BRIDGEVILLE APPLIANCE,532 WASHINGTON AVE,,BRIDGEVILLE,PA,15017,1058
42,Greensburg Campus,6400,193779,KAPPUS COMPANY,12716 TRISKETT ROAD,,CLEVELAND,OH,44111-0000,1059
31,School of Dental Medicine,7400,534262,GREAT LAKES ORTHODONTICES LTD,200 COOPER AVE,,TONAWANDA,NY,14150,1059
06,Kenneth P. Dietrich School of Arts and Sciences,6000,336425,ASSOCIATED BAG COMPANY,PO BOX 8820,,CAROL STREAM,IL,60197-8820,1060
06,Kenneth P. Dietrich School of Arts and Sciences,6900,242848,AWP,5245 GREENBELT RD,PO BOX 246,COLLEGE PARK,MD,20740,1060
23,Swanson School of Engineering,6000,606994,WSM TECHNOLOGY INC,PO BOX 396,,ROOTSTOWN,OH,44272,1060
10,Sr V C and Provost,6400,516418,GORE STUDIO INC,101 PAXTON COURT,,BRENTWOOD,TN,37027,1060
31,School of Dental Medicine,6000,271715,KNEPPER PRESS CORPORATION,2251 SWEENEY DRIVE,CLINTON COMMERCE PARK,CLINTON,PA,15026-1818,1060
85,School of Medicine Division Administration,7100,131124,THERMO KING OF PITTSBURGH INC,13031 RT 30,,NORTH HUNTINGDON,PA,15642-0000,1061
06,Kenneth P. Dietrich School of Arts and Sciences,6000,162271,BETHYL LABORATORIES INC,PO BOX 850,,MONTGOMERY,TX,77356,1062
80,Athletics,6000,578338,GRIMM SCIENTIFIC INDUSTRIES INC,PO BOX 2143,,MARIETTA,OH,45750,1062
21,Katz Graduate School of Business,6000,119588,UNIVERSITY OF PITTSBURGH BOOK CENTER,4000 FIFTH AVENUE,,PITTSBURGH,PA,15213,1063
60,Libraries,6500,290936,THOMSON REUTERS-WEST,PO BOX 6292,WEST-  PAYMENT CENTER,CAROL STREAM,IL,60197-6292,1064
44,Bradford Campus,6000,452666,CAREER DIMENSIONS INC,PO BOX 998,,CAREER HARBOR,NH,03226,1064
35,School of Medicine,6000,611242,IDAX MICROELECTRONICS LABS INC,PCARD,,,CA,928060000,1064
06,Kenneth P. Dietrich School of Arts and Sciences,6000,568166,SELECT GROWERS INC,PO BOX 669,,DELAND,FL,32721,1065
85,School of Medicine Division Administration,7100,102865,CONSTRUCTION TOOL SERVICE INC,PO BOX 58168,,PITTSBURGH,PA,15209-0168,1065
06,Kenneth P. Dietrich School of Arts and Sciences,6000,497239,PRIORITY WORLDWIDE SERVICES,7361 COCA COLA DR,SUITE E,HANOVER,MD,21076,1067
57,Education-University Service Programs,6000,240436,4IMPRINT INC,25303 NETWORK PLACE,,CHICAGO,IL,60673-1253,1067
92,Business Operations,6000,106755,LEWINTER MOULDING AND SUPPLY,137 23RD ST,,PITTSBURGH,PA,15215,1068
06,Kenneth P. Dietrich School of Arts and Sciences,6000,543511,RWD LIFE SCIENCE INC,904 OLD BRIDGE LANE,,BELLINGHAM,MA,02019,1068
67,Facilities Management,7100,318640,VOYTEN ELECTRIC & ELECTRONICS INC,PO BOX 361,OLD ROUTE 8 PECAN HILL,FRANKLIN,PA,16323,1068
23,Swanson School of Engineering,6000,230595,ABCAM INC,PO BOX 3460,,BOSTON,MA,02241-3460,1068
32,School of Nursing,6000,270675,RED OAK BRANDED SOLUTIONS,531 PHILADELPHIA STREET,,INDIANA,PA,15701,1069
67,Facilities Management,7140,376114,CORBETT INC,56 BUTTONWOOD ST,,NORRISTOWN,PA,19401-1143,1069
67,Facilities Management,7400,611973,GRIMCO INC,29538 NETWORK PL,,CHICAGO,IL,60673-1295,1069
30,Sr V C Health Sciences,6000,110156,SAGE PUBLICATIONS INC,6 BONHILL ST,,LONDON,,EC2A 4PU,1070
80,Athletics,6000,611886,DFND TECHNOLOGIES LLC,PCARD,,,CA,902660000,1070
41,Johnstown Campus,6800,157404,GAZETTE PRINTERS,775 INDIAN SPRINGS ROAD,,INDIANA,PA,15701,1071
35,School of Medicine,6000,109456,PRIMROSE FLOWER SHOP,4511 LIBERTY AVE,,PITTSBURGH,PA,15224,1072
42,Greensburg Campus,7100,590069,STANLEY ACCESS TECHNOLOGIES LLC,PO BOX 0371595,,PITTSBURGH,PA,15251-7595,1072
61,Computing Services & Systems Development,6000,406655,DATASPAN INC,PO BOX 678310,,DALLAS,TX,75267,1072
92,Business Operations,7100,204333,ADVANTAGE SPORT & FITNESS INC,2255 N TRIPHAMMER ROAD,,ITHACA,NY,14850-0000,1074
10,Sr V C and Provost,6400,575628,"ELKIND, SARAH STARR",236 W ROBINSON AVE,,SAN DIEGO,CA,92103,1075
41,Johnstown Campus,6000,586336,CAMBRIA CITY FLOWERS,314 6TH AVE,,JOHNSTOWN,PA,15906,1075
55,UPMC Hillman Cancer Center,6000,331455,LUCIGEN CORPORATION,2120 W GREENVIEW DRIVE,SUITE 9,MIDDLETON,WI,53562,1077
10,Sr V C and Provost,6000,463888,PRINTSCAPE INC,760 VISTA PARK DRIVE BLDG 7,,PITTSBURGH,PA,15205,1077
90,Western Psychiatric Institute and Clinic,6900,100686,AMERICAN PSYCHIATRIC ASSN,1000 WILSON BLVD,SUITE 1825,ARLINGTON,VA,22209,1077
80,Athletics,6400,271148,IMAGINE AUDIO & MEDIA,535 EAST MAIN ST,,CARNEGIE,PA,15106,1078
01,Chancellor,6000,168785,NIKON INC,1300 WALT WHITMAN RD,,MELVILLE,NY,11747,1078
05,Student Affairs,6000,316739,CUSTOMINK LLC,,,,,22043,1078
34,Graduate School of Public Health,6000,594418,GRANT WRITERS SEMINARS & WORKSHOPS,PO BOX 308,,BUELLTON,CA,93427,1078
10,Sr V C and Provost,6000,620707,NEFF EXPANSION PA LLC,DEPARTMENT 116246,PO BOX 5211,BINGHAMTON,NY,13902-5211,1078
67,Facilities Management,7100,103843,EH GRIFFITH INC,2250 PALMER ST,,PITTSBURGH,PA,15218,1080
44,Bradford Campus,7100,466977,CASELLA WASTE SYSTEMS INC,225 HOMER ST,,OLEAN,NY,14760,1080
06,Kenneth P. Dietrich School of Arts and Sciences,6000,520198,ALPHA DNA,225 BRIDGE STREET,CP4023,MONTREAL,,H3C 0J7,1080
90,Western Psychiatric Institute and Clinic,6600,247033,"LEVEL 3 COMMUNICATIONS, LLC",DEPARTMENT 182,,DENVER,CO,80291,1080
21,Katz Graduate School of Business,6000,330227,ACADEMIC KEYS LLC,PO BOX 162,,STORRS,CT,06268-0162,1080
01,Chancellor,6400,613878,CRIMSON QUILL PUBLICATIONS,1130 MCCABE STREET,,PITTSBURGH,PA,15201,1080
35,School of Medicine,6000,568727,MEDCRAVE GROUP,820 W DANFORTH ROAD,,EDMOND,OK,73003,1080
44,Bradford Campus,6000,512466,JW TREUTH & SONS,PCARD,,,MD,208140000,1080
90,Western Psychiatric Institute and Clinic,6000,205268,AMERICAN ACADEMY OF  SLEEP MEDICINE,2510 NORTH FRONTAGE ROAD,,DARIEN,IL,60561,1080
10,Sr V C and Provost,6000,262518,PAYPAL,PO BOX 105658,PAYPAL CREDIT,ATLANTA,GA,30348,1082
92,Business Operations,7400,188409,BUTLER STAPLE COMPANY,317 LAKEWOOD DRIVE,,BUTLER,PA,16001-1636,1083
35,School of Medicine,6000,470391,APPLE ITUNES STORE,,,,,95014,1083
01,Chancellor,6400,366215,TOM LITTLE PHOTOGRAPHY & IMAGING,406 N TAYLOR AVENUE,,PITTSBURGH,PA,15212,1083
85,School of Medicine Division Administration,6000,213493,KROFF CHEMICAL COMPANY INC,PO BOX 76710,,CLEVELAND,OH,44101-6500,1084
06,Kenneth P. Dietrich School of Arts and Sciences,6000,544818,DARWIN CHAMBERS COMPANY,2945 WASHINGTON AVE,,ST. LOUIS,MO,63103,1085
44,Bradford Campus,7400,420645,PASTER TRAINING INC,25 SWINEHART ROAD,,GILBERTSVILLE,PA,19525,1086
31,School of Dental Medicine,6000,117776,TP ORTHODONTICS INC,PO BOX 74008692,,CHICAGO,IL,60674-8692,1086
42,Greensburg Campus,7400,248858,PEPSI-COLA,PO BOX 75948,,CHICAGO,IL,60675-5948,1088
35,School of Medicine,6000,539291,ALIEXPRESS,PCARD,,,DE,199400000,1089
67,Facilities Management,6000,109145,PIONEER SUPPLY CO INC,PO BOX 951551,,CLEVELAND,OH,44193,1089
03,Sr V C Research,6400,232549,ZOLTUN DESIGN,168 SOUTH 19TH STREET,,PITTSBURGH,PA,15203,1089
01,Chancellor,7300,162228,PRIMARY CARE HEALTH SERVICES INC,STEEL VALLEY HEALTH CENTER,1800 WEST STREET,HOMESTEAD,PA,15120,1090
44,Bradford Campus,6000,236684,VALU HOME CENTERS #32,PCARD,,,,16701,1091
31,School of Dental Medicine,7100,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,1091
22,School of Education,6000,165284,MUSIC THEATRE INTERNATIONAL,31A INDUSTRIAL PARK ROAD,,NEW HARTFORD,CT,06057,1091
92,Business Operations,7400,297210,PITTSBURGH BLADE,1106 REEDSDALE ST,,PITTSBURGH,PA,15233,1092
06,Kenneth P. Dietrich School of Arts and Sciences,6000,345420,ELEMENTAR AMERICAS INC,520 FELLOWSHIP RD,SUITE D-408,MOUNT LAUREL,NJ,08054,1093
92,Business Operations,7400,133892,AMERICAN COUNCIL ON THE TEACHING OF FORE,ACTFL LOCKBOX,DEPT 949,ALEXANDRIA,VA,22314,1093
80,Athletics,6000,611742,SCHOOL PRIDE LTD,3511 JOHNNY APPLESEED CT,,COLUMBUS,OH,43231,1094
41,Johnstown Campus,7100,162254,"ALLEGHENY SUPPLY AND MAINTENANCE CO, INC",PO BOX 186,,DUNCANSVILLE,PA,16635,1095
80,Athletics,6000,625957,PAR GOLF SUPPLY,PCARD,,,IL,601930000,1095
60,Libraries,6500,148329,FINANCIAL INFORMATION INC,30 MONTGOMERY ST,,JERSEY CITY,NJ,07302,1095
35,School of Medicine,7100,275307,MATTHEWS CREMATION GROUP,2045 SPRINT BLVD,,APOPKA,FL,32703,1095
23,Swanson School of Engineering,6000,559483,ENVIGO RMS INC,3565 PAYSPHERE CIRCLE,,CHICAGO,IL,60674,1095
92,Business Operations,7400,101820,BROWNTROUT CALENDARS,201 CONTINENTAL BLVD,SUITE 200,EL SEGUNDO,CA,90245,1096
67,Facilities Management,6000,486666,COLLIER STONE COMPANY,PCARD,,,PA,151060000,1098
85,School of Medicine Division Administration,7100,101788,BRODERSEN INSTRUMENT CO INC,1180 MARS-VALENCIA ROAD,,VALENCIA,PA,16059,1098
92,Business Operations,6900,349392,MITCHELL 1,25029 NETWORK PLACE,,CHICAGO,IL,60673-1250,1099
44,Bradford Campus,6000,412757,REDROCK SOFTWARE CORP,PO BOX 40518,,MESA,AZ,85274,1099
90,Western Psychiatric Institute and Clinic,6000,111418,THORLABS INC,435 ROUTE 206,PO BOX 366,NEWTON,NJ,07860,1100
44,Bradford Campus,7100,443929,FELMLEE BIOMEDICAL SERVICES,214 ASTRAL ROAD,,FRANKLIN,PA,16323,1100
35,School of Medicine,6900,100477,AMERICAN ASSN FOR THE ADVANCEMENT OF SCI,AAAS DISTRIBUTION CENTER,PO BOX 521,ANNAPOLIS,MD,20701,1100
22,School of Education,6400,354982,SQUIRREL HILL URBAN COALTION,5604 SOLWAY ST,,PITTSBURGH,PA,15217,1100
41,Johnstown Campus,6400,610849,"BUMBARGER, LINDSEY M",168 WESTERN AVE,,DAVIDSVILLE,PA,15928,1100
41,Johnstown Campus,7100,159504,TERCEK ELECTRIC INC,966 MT AIRY DR,,JOHNSTOWN,PA,15904,1100
05,Student Affairs,7100,624756,CONSOLMAGNO CONTRACTING LLC,364 OUTLOOK STREET,,PITTSBURGH,PA,15227,1100
92,Business Operations,6000,132454,FASTSIGNS,144 W 12TH ST,,ERIE,PA,16501,1100
92,Business Operations,7100,546325,ACUANT INC,6167 BRISTOL PARKWAY SUITE 330,,CULVER CITY,CA,90230,1100
92,Business Operations,7400,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,1100
57,Education-University Service Programs,6400,604936,"ALGHAMDI, HASNOH",5922 DOUGLAS STREET,,PITTSBURGH,PA,15217,1100
94,School of Computing and Information,6900,100641,AMERICAN LIBRARY ASSN,PO BOX 141,,ANNAPOLIS JUNCTION`,MD,20701-0141,1100
55,UPMC Hillman Cancer Center,6700,296639,MAGEE WOMENS RESEARCH INSTITUTE & FOUNDA,204 CRAFT AVE,,PITTSBURGH,PA,15213,1100
42,Greensburg Campus,6400,102474,CHRONICLE OF HIGHER EDUCATION,PO BOX 791122,,BALTIMORE,MD,21279-1122,1101
60,Libraries,6000,428439,CARDINAL HEALTH 200 LLC,MEDICAL PRODUCTS AND SERVICES,PO BOX 905867,CHARLOTTE,NC,28290-5867,1102
35,School of Medicine,6400,565599,K-7 PARKING COMPANY INC,ONE BIGELOW SQUARE SUITE 605,,PITTSBURGH,PA,15219,1102
35,School of Medicine,6000,609731,LIVANOVA,PCARD,,,TX,770580000,1103
39,School of Health & Rehabilitation Sciences,6000,240436,4IMPRINT INC,25303 NETWORK PLACE,,CHICAGO,IL,60673-1253,1104
34,Graduate School of Public Health,6000,118953,SIGMA-ALDRICH INC,PO BOX 535182,,ATLANTA,GA,30353-5182,1104
05,Student Affairs,6000,123853,LERRO CORP,400 PENN CENTER BLVD,SUITE 721,PITTSBURGH,PA,15235-0000,1105
39,School of Health & Rehabilitation Sciences,6400,478068,"SHAFFER JR, EDWARD M",233 THORNWOOD DR,,BUTLER,PA,16001,1105
80,Athletics,6400,615256,"PARKER, NANCY",5501 MACCORKLE AVE SW,,SOUTH CHARLESTON,WV,25309,1105
67,Facilities Management,6000,371212,USPS,,,,,16066,1105
44,Bradford Campus,6000,528467,BATTERY JUNCTION.COM,PCARD,,,CT,064750000,1106
35,School of Medicine,6000,283857,WALMART.COM ORDER,,,,,72716,1108
35,School of Medicine,6000,288741,VETEQUIP INC,1452 N VASCO ROAD #303,,LIVERMORE,CA,94551,1108
10,Sr V C and Provost,6400,548086,"ALDAMA, FREDERICK L",1761 ROXBURY RD,,UPPER ARLINGTON,OH,43212,1109
10,Sr V C and Provost,6400,617510,RONDA ROARING COMMUNICATIONS LLC,571 SOUTH DANBY RD,,SPENCER,NY,14883,1110
55,UPMC Hillman Cancer Center,6000,111787,UNIVERSITY OF ARIZONA,RESEARCH TECHNICAL SERVICES,,TEMPE,AZ,85287-6505,1110
22,School of Education,6000,110956,STANDARD CERAMIC SUPPLY CO,PO BOX 4435,,PITTSBURGH,PA,15205,1112
85,School of Medicine Division Administration,6000,100898,PENTAIR AQUATIC ECO-SYSTEMS INC,2395 APOPKA BLVD,,APOPKA,FL,32703,1112
80,Athletics,6800,549481,SKYLINE OUTDOOR ADVERTISING,3430 JAMES PHILLIPS DRIVE,,OKEMOS,MI,48864,1113
44,Bradford Campus,7400,108645,OXFORD UNIVERSITY PRESS,THE CHANCELLOR MASTERS & SCHOLARS,PO BOX 935696,ATLANTA,GA,31193-5696,1113
44,Bradford Campus,6900,311894,BRADFORD AREA CHAMBER OF COMMERCE,TWO MARILYN HORNE WAY,,BRADFORD,PA,16701,1113
60,Libraries,6500,107985,NATIONAL BUREAU OF ECONOMIC RESEARCH INC,1050 MASSACHUSETTS AVE,,CAMBRIDGE,MA,02138,1115
26,School of Social Work,6000,498730,JEWISH FAMILY & CHILDREN'S SERVICE,5743 BARTLET ST,,PITTSBURGH,PA,15217,1115
06,Kenneth P. Dietrich School of Arts and Sciences,6000,210271,BIOLINE USA INC,PO BOX 638390,,CINCINNATI,OH,45263-8390,1115
06,Kenneth P. Dietrich School of Arts and Sciences,6000,105382,HONEYWELL INTERNATIONAL INC,CORPORATE PLAZA,1 EXECUTIVE CENTRE,ALBANY,NY,12203,1116
35,School of Medicine,6000,137927,DOCUFAX SOLUTIONS INC,500 GARDEN CITY DRIVE,,MONROEVILLE,PA,15146,1117
31,School of Dental Medicine,6000,183049,DATEX-OHMEDA,P O BOX 101630,,ATLANTA,GA,30392-1630,1118
80,Athletics,6400,479128,HILTON GARDEN INN PITTSBURGH - UNIVERSIT,3454 FORBES AVENUE,,PITTSBURGH,PA,15213,1118
23,Swanson School of Engineering,6000,595441,MSE SUPPLIES LLC,4400 E BROADWAY BLVD STE 600,,TUCSON,AZ,85711,1118
06,Kenneth P. Dietrich School of Arts and Sciences,6400,609377,"LEWIS, ISABELLE",80 ST ALBANS ROAD,,DERBY,,DE22 3JP,1120
06,Kenneth P. Dietrich School of Arts and Sciences,7100,110521,SHIMADZU SCIENTIFIC INSTRUMENTS INC,7102 RIVERWOOD DRIVE,,COLUMBIA,MD,24016-0000,1120
41,Johnstown Campus,6000,156916,JOHNSTOWN CHEMICAL CO,80 MESSENGER ST,,JOHNSTOWN,PA,15902,1120
10,Sr V C and Provost,6000,626065,ROLAND DGA CORPORATION,PCARD,,,CA,926180000,1121
85,School of Medicine Division Administration,6600,109261,PITTSBURGH TELEPHONE ANSWERING SERVICE I,3140 PIONEER AVE,PO BOX 9678,PITTSBURGH,PA,15226,1122
92,Business Operations,7400,108147,NEIL ENTERPRISES INC,450 E BUNKER CT,,VERNON HILLS,IL,60061,1122
85,School of Medicine Division Administration,7100,142497,HAY SERVICE LLC,435 MELWOOD AVE,,PITTSBURGH,PA,15213,1123
10,Sr V C and Provost,6400,267199,GETTY IMAGES INC,4363 COLLECTIONS CENTER DR,,CHICAGO,IL,60693,1124
85,School of Medicine Division Administration,6000,319292,BEABOUT EQUIPMENT SERVICE,PO BOX 278,,WEST ALEXANDER,PA,15376,1124
56,V C Institutional Advancement,6000,280066,HEADSET PROFESSIONALS,618 BALDWIN ST,,BRIDGEVILLE,PA,15017,1124
