RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,Szipcode,Amount,
60,Libraries,7100,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,1014,
56,Division of Philanthropic and Alumni Engagement,6900,118001,ELSEVIER INC,CUSTOMER SUPPORT DEPARTMENT,PO BOX 211,AMSTERDAM,,1000 AE,1015,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,516058,PINMART INC,180 MARTIN LANE,,ELK GROVE VILLAGE,IL,60007,1015,
42,Greensburg Campus,6000,101489,BIO-RAD LABORATORIES,PO BOX 70272,,CHICAGO,IL,60673-0272,1015,
01,Chancellor,6900,102914,COPYRIGHT CLEARANCE CENTER INC,PO BOX 843006,,BOSTON,MA,02284-3006,1017,
05,Student Affairs,6000,567114,NATIONAL COUNCIL BEHAVIORAL HEALTH,PCARD,,,DC,200050000,1017,
67,Facilities Management,7100,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,1017,
92,Business Operations,7400,117450,ABC-CLIO LLC,130 CREMONA DRIVE,,GOLETA,CA,93117,1017,
35,School of Medicine,6400,585711,"FITCH, KYLE",430 S ATLANTIC AVE #2,,PITTSBURGH,PA,15224,1020,
80,Athletics,6400,484211,"INGRAM, JANE ANN",5924 OCALA COURT,,GALLOWAY,OH,43119,1021,
89,VC Human Resources,6000,102496,CINTAS CORP,40 ABELE RD,,BRIDGEVILLE,PA,15017,1021,
44,Bradford Campus,6000,647393,CREATIVE COSTUME CO,61 WILK ROAD,,EDISON,NJ,08837,1021,
92,Business Operations,6600,220510,VERIZON,PO BOX 1100,,ALBANY,NY,12250-0001,1022,
44,Bradford Campus,6000,310538,SERVCO SERVICES INC,PO BOX 484,,BRADFORD,PA,16701,1023,
39,School of Health & Rehabilitation Sciences,6400,576819,"KERIN, SAMANTHA LYNN",2717 COLLEGE PARK ROAD,,ALLISON PARK,PA,15101,1023,
44,Bradford Campus,7100,506294,BREONS INC,330 SOUTH MAIN ST,,PLEASANT GAP,PA,16823,1024,
61,Computing Services & Systems Development,6000,631719,VERSADESK,PCARD,,,CA,900610000,1025,
35,School of Medicine,7100,479623,LUMENCOR INC,14940 NW GREENBIER PKWY,,BEAVERTON,OR,97006,1025,
44,Bradford Campus,6400,523874,"SOUTH, ROBERT W",46 HARDING AVE,,BRADFORD,PA,16701,1025,
78,Learning Research & Development Center,6000,523330,MS TEDDY BEAR INC,PCARD,,,CA,917330000,1027,
39,School of Health & Rehabilitation Sciences,6000,608506,PERFORMANCE HEALTH SUPPLY,PCARD,,,IL,605550000,1027,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,287080,ABC FIRE EXTINGUISHER CO INC,4641 PEOPLES RD,,PITTSBURGH,PA,15237,1028,
41,Johnstown Campus,6000,636896,SOCCER CITY LLC,1225 SCALP AVE,,JOHNSTOWN,PA,15904,1028,
60,Libraries,6500,124783,CONFERENCE BOARD,845 THIRD ST,,NEW YORK,NY,10022,1030,
10,Sr V C and Provost,6400,483965,"MILLER, NICHOLAS",5819 ELGIN STREET,,PITTSBURGH,PA,15206,1033,
42,Greensburg Campus,6000,215353,MATHESON TRI-GAS INC,21984 NETWORK PLACE,,CHICAGO,IL,60673-1219,1033,
67,Facilities Management,7135,351244,ROBINSON PIPE CLEANING COMPANY,PO BOX 396,,EIGHTY FOUR,PA,15330,1033,
61,Computing Services & Systems Development,6000,634981,AMZN MKTP US,PCARD,,,WA,981090000,1034,
67,Facilities Management,6000,102406,CHEMSEARCH,23261 NETWORK PL,,CHICAGO,IL,60673-1232,1034,
10,Sr V C and Provost,6400,604791,"JOERGENSEN, FINN ARNE",DALSETVEIEN 88,,STAVANGER,,,1035,
44,Bradford Campus,6000,239579,DASH MEDICAL GLOVES INC,10180 SOUTH 54TH STREET,,FRANKLIN,WI,53132,1035,
44,Bradford Campus,6000,249080,PACAC,EDUCATIONAL SERVICE CENTER,455 BOOT ROAD,DOWNINGTOWN,PA,19335,1035,
44,Bradford Campus,6000,271418,ASSOCIATION FOR INFORMATION SYSTEMS,PO BOX 2712,AIS ADMINISTRATION OFFICE,ATLANTA,GA,30301-2712,1035,
67,Facilities Management,7100,107359,MCNICHOLS CO,PO BOX 101211,,ATLANTA,GA,30392-1211,1035,
39,School of Health & Rehabilitation Sciences,6400,587893,"PEPICELLI, KARA",1528 MCFARLAND ROAD,,PITTSBURGH,PA,15216,1035,
92,Business Operations,7400,101820,BROWNTROUT CALENDARS,201 CONTINENTAL BLVD,SUITE 200,EL SEGUNDO,CA,90245,1037,
33,School of Pharmacy,6000,274007,VWR INTERNATIONAL,405 HERON DRIVE,,BRIDGEPORT,NJ,08014,1037,
55,UPMC Hillman Cancer Center,6000,158207,GALLERY COLLECTION,PRUDENT PUBLISHING,PO BOX 360,RIDGEFIELD PARK,NJ,07660-0360,1038,
22,School of Education,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,1038,
80,Athletics,6000,108865,PENN FIXTURE AND SUPPLY CO,2800 PENN AVE,,PITTSBURGH,PA,15222,1040,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,518099,2D SEMICONDUCTORS,3260 N HAYDEN RD SUITE 210-380,,SCOTTSDALE,AZ,85251,1040,
44,Bradford Campus,6000,636543,RURAL KING,PCARD,,,IL,619380000,1040,
34,Graduate School of Public Health,6000,136917,NCSS LLC,PO BOX 79078,,BALTIMORE,MD,21279-0078,1040,
42,Greensburg Campus,6000,163247,POCKET NURSE ENTERPRISES INC,200 1ST ST,,AMBRIDGE,PA,15003,1041,
31,School of Dental Medicine,6000,518820,GARRISON DENTAL SOLUTIONS LLC,150 DEWITT LANE,,SPRING LAKE,MI,49456,1042,
55,UPMC Hillman Cancer Center,6000,286070,PROTEINTECH GROUP INC,"2201 W CAMPBELL PARK DR, STE 12",,CHICAGO,IL,60612,1043,
41,Johnstown Campus,6000,256418,S H SCHMIDT CO,87 BEECHWOOD DRIVE,,GREENSBURG,PA,15601,1043,
41,Johnstown Campus,6400,105339,HOLIDAY INN EXPRESS,"TURF WESTERN AVE, INC",1442 WESTERN AVE,ALBANY,NY,12203,1043,
44,Bradford Campus,6000,637289,HOTALING IMPORTS,102 EAST SENECA ST,STE 310,SHERRILL,NY,13461,1043,
35,School of Medicine,6000,108260,NEWPORT CORP,13976 COLLECTION CENTER DR,,CHICAGO,IL,60693,1044,
56,Division of Philanthropic and Alumni Engagement,6400,607442,RUBYS CLEANERS SQUIRREL HILL LLC,5876 NORTHUMBERLAND ST,,PITTSBURGH,PA,15217,1045,
35,School of Medicine,6000,101965,CADMUS JOURNAL SERVICES,PO BOX 630485,,BALTIMORE,MD,21263-0485,1045,
35,School of Medicine,6000,151006,WORLD COURIER INC,P O BOX 62277,,BALTIMORE,MD,21264-2277,1045,
90,Western Psychiatric Institute and Clinic,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,1045,
92,Business Operations,7400,470395,FACEBOOK,,,,,94304,1046,
85,School of Medicine Division Administration,6000,483085,TECNIPLAST USA INC,1345 ENTERPRISE DR,2ND FL,WEST CHESTER,PA,19380,1047,
85,School of Medicine Division Administration,7100,101788,BRODERSEN INSTRUMENT CO INC,1180 MARS-VALENCIA ROAD,,VALENCIA,PA,16059,1049,
60,Libraries,6500,106140,JOINT PUBLISHING (HONG KONG) CO LTD,9 QUEEN VICTORIA ST,CENTRAL DISTRICT,HONG KONG,,,1049,
31,School of Dental Medicine,6000,108186,NEW ENGLAND BIOLABS,32 TOZER ROAD,,BEVERLY,MA,01915,1049,
02,Secretary,6000,371212,USPS,,,,PA,16066,1050,
35,School of Medicine,6000,110710,SOCIETY FOR EXPERIMENTAL BIOLOGY,197 WEST SPRING VALLEY AVE,,MAYWOOD,NJ,07607-1727,1050,
55,UPMC Hillman Cancer Center,6800,591226,CLEMENTI AND ASSOCIATES LTD,919 CONESTOGA ROAD  BUILDING 3  SUITE 31,,ROSEMONT,PA,19010,1050,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,373705,"SHERMAN, JUDITH",645 WEST 239TH STREET SUITE 2A,,BRONX,NY,10463,1050,
10,Sr V C and Provost,6400,530322,DE WOLFE MUSIC USA INC,"37 WEST 17TH ST, SUITE 7E",,NEW YORK,NY,10011,1050,
67,Facilities Management,7100,458090,TRIO TRUCKING INC,318 SCOTT AVENUE,,GLENSHAW,PA,15116,1050,
91,University of Pittsburgh Applied Research Center,6900,590409,ASSOC OF UNIVERSITY RESEARCH PARKS,PO BOX 29338,DEPT 1072,PHOENIX,AZ,85038-9338,1050,
92,Business Operations,7100,233526,UNITED RENTALS INC,1244-A RIDGE ROAD,,APOLLO,PA,15613,1050,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,576186,MAASTRICHT UNIVERSITY,MINDERBROEDERSBERG 4-6,,MAASTRICHT,,6211 LK,1051,
44,Bradford Campus,7100,395755,VJ STANLEY INC,11 WHITE ST,,ROCHESTER,NY,14608-1430,1051,
22,School of Education,6000,109108,PIANOS N STUFF,468 FREEPORT RD,,PITTSBURGH,PA,15238,1052,
92,Business Operations,7400,109031,PETER LANG PUBLISHING INC,275 SEVENTH AVE,28TH FLOOR,NEW YORK,NY,10001-6708,1052,
92,Business Operations,7400,110303,SCHOLASTIC INC,PO BOX 416851,,BOSTON,MA,02241-6851,1052,
67,Facilities Management,7400,147163,MOTION INDUSTRIES INC,1605 ALTON RD (35210),PO BOX 1477,BIRMINGHAM,AL,35201,1053,
39,School of Health & Rehabilitation Sciences,6000,520707,PRO HEALTH CARE PRODUCTS,PCARD,,,UT,840430000,1054,
42,Greensburg Campus,6000,209310,LENNOX INDUSTRIES INC,PO BOX 92672,,CHICAGO,IL,60675-2672,1055,
67,Facilities Management,6000,346581,PROCESS INSTRUMENTS INC,,,,PA,15203,1055,
41,Johnstown Campus,6000,170612,CUMMINGS TROPHIES & ENGRAVING,300 BERTMIN STREET,,JOHNSTOWN,PA,15904,1056,
31,School of Dental Medicine,6400,109296,"PLANTSCAPE, INC",3101 LIBERTY AVE,,PITTSBURGH,PA,15201,1056,
85,School of Medicine Division Administration,6000,315384,BAYER HEALTHCARE LLC,PO BOX 121026,,DALLAS,TX,75312-1026,1057,
86,Sr V C Business and Operations,7100,102753,COMMONWEALTH OF PENNSYLVANIA,OVR,45 NORTH 4TH ST,ALLENTOWN,PA,18102,1058,
67,Facilities Management,6000,505786,DECORATIVE FILMS,PCARD,,,MD,217030000,1059,
31,School of Dental Medicine,7400,534262,GREAT LAKES ORTHODONTICES LTD,200 COOPER AVE,,TONAWANDA,NY,14150,1059,
35,School of Medicine,6000,360266,ADDGENE INC,ONE KENDALL SQUARE,STE B7102,CAMBRIDGE,MA,02139-1666,1060,
90,Western Psychiatric Institute and Clinic,7100,298874,TEK-PETTE,3220 CLEVELAND AVE,,COLUMBUS,OH,43224,1060,
06,Kenneth P. Dietrich School of Arts and Sciences,6900,121788,ASSN OF WRITERS AND WRITING PROGRAMS,UNIVERSITY OF MARYLAND,5245 GREENBELT ROAD,COLLEGE PARK,MD,20740,1060,
23,Swanson School of Engineering,6000,509941,PVD PRODUCTS INC,"35 UPTON DRIVE, SUITE 200",,WILMINGTON,MA,01887,1060,
44,Bradford Campus,6400,440781,"KOCJANCIC, HEATHER M",595 CHESTNUT ST,,SAINT MARYS,PA,15857,1060,
92,Business Operations,7400,145355,NOVA SCIENCE PUBLISHERS,6080 JERICHO TURNPIKE,STE 207,COMMACK,NY,11725,1060,
31,School of Dental Medicine,6000,330227,ACADEMIC KEYS LLC,PO BOX 162,,STORRS,CT,06268-0162,1060,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,368624,EPOCH LIFE SCIENCE INC,1306 FM 1092 RD,SUITE 407,MISSOURI CITY,TX,77459,1062,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,640718,D C GRAVES COMPANY INC,PCARD,,,MA,018800000,1062,
35,School of Medicine,6000,102594,TAKARA BIO USA INC,22319 NETWORK PLACE,,CHICAGO,IL,60673-1223,1063,
35,School of Medicine,6000,216627,LEONHARD INSTRUMENT CO,611 SPRING AVENUE,BUILDING 2,MARS,PA,16046,1063,
42,Greensburg Campus,6400,658517,ASSOCIATION REVENUE PARTNERS,"500 N CENTRAL EXPRESSWAY, SUITE 231",,PLANO,TX,75074,1063,
35,School of Medicine,6000,108469,OFFICEMAX INC,PO BOX 101705,,ATLANTA,GA,30392-1705,1064,
10,Sr V C and Provost,6400,101390,"BENNETT, KATHLEEN (2)",PO BOX 7358,SUNNYSIDE WORDWORKS,COLUMBIA,MO,65205,1064,
44,Bradford Campus,6000,100534,AMERICAN COLLEGE HEALTH ASSN,PO BOX 28938,,BALTIMORE,MD,21240-8937,1065,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,194270,AMUNEAL MANUFACTURING CORPORATION,4737 DARRAH STREET,,PHILADELPHIA,PA,19124,1068,
35,School of Medicine,6000,190259,GENE TOOLS LLC,2680 SW 3RD STREET,,CORVALLIS,OR,04605-0000,1070,
42,Greensburg Campus,7100,383332,SMAIL HONDA VILLAGE,ROUTE 30 EAST,,GREENSBURG,PA,15601,1070,
92,Business Operations,6000,333699,MILLER MATS,142 PUTNAM ST,,PITTSBURGH,PA,15206-4136,1070,
39,School of Health & Rehabilitation Sciences,6400,529522,"THOMPSON, ERIN ELISE",5634 DONSON WAY,,PITTSBURGH,PA,15201,1070,
35,School of Medicine,6000,157046,PITTSBURGH ANODIZING CO,41 BLUE ROW ST,,RUSSELLTON,PA,15076,1071,
67,Facilities Management,6000,158580,US MUNICIPAL SUPPLY INC,PO BOX 574,,HUNTINGDON,PA,16652,1072,
80,Athletics,6000,504313,SPANDEX WORLD INC,PCARD,,,NY,100180000,1073,
41,Johnstown Campus,6000,513863,GRAY PHYSICIANS SUPPLY INC,1330 GRAHAM AVENUE,,WINDBER,PA,15963,1073,
92,Business Operations,7400,403273,BOOK FACTORY,2302 S EDWIN C MOSES BLVD,,DAYTON,OH,45417,1073,
35,School of Medicine,6000,212828,HOME DEPOT,PO BOX 105991 DEPT 24,,ATLANTA,GA,30348,1075,
35,School of Medicine,7100,111536,TRANE US INC,PO BOX 406469,,ATLANTA,GA,30384-6469,1076,
85,School of Medicine Division Administration,7100,440052,SIEMENS INDUSTRY INC,6435 VIRGINIA MANOR ROAD,,BELTSVILLE,MD,20705,1076,
44,Bradford Campus,6000,452666,CAREER DIMENSIONS INC,PO BOX 998,,CAREER HARBOR,NH,03226,1079,
35,School of Medicine,6000,104320,FOOTER'S DRY CLEANERS,5864 FORBES AVE,,PITTSBURGH,PA,15217,1080,
90,Western Psychiatric Institute and Clinic,6000,205268,AMERICAN ACADEMY OF  SLEEP MEDICINE,2510 NORTH FRONTAGE ROAD,,DARIEN,IL,60561,1080,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,287090,MATTEK CORP,200 HOMER AVE,,ASHLAND,MA,01721,1080,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,360722,TASTAR DATA SYSTEMS,2652 LIBRARY ROAD,,PITTSBURGH,PA,15234,1080,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,372409,"CUMMINGS, SIMON JC",421 LLOYD STREET,,PITTSBURGH,PA,15208,1080,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,627926,"TESTER, PAIGE ALEXIS",1438 TOWSTRING RD,,CHEROKEE,NC,28719,1080,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,654325,"MEZARE, ROY",3140 BEECHWOOD BLVD,,PITTSBURGH,PA,15217,1080,
22,School of Education,6000,595848,MONROEVILLE MUNICIPAL AUTHORITY,PO BOX 6163,,HERMITAGE,PA,16148-0922,1080,
41,Johnstown Campus,6400,377858,CONSTANT CONTACT INC,1601 TRAPELO ROAD,SUITE 329,WALTHAM,MA,02451,1080,
44,Bradford Campus,6000,305769,ACUSHNET COMPANY,PO BOX 965,,FAIRHAVEN,MA,02719,1080,
24,School of Law,6500,104437,FRY COMMUNICATIONS INC,800 W CHURCH RD,,MECHANICSBURG,PA,17055,1082,
67,Facilities Management,6000,484952,HUGHEY AND PHILLIPS,PCARD,,,OH,430780000,1083,
06,Kenneth P. Dietrich School of Arts and Sciences,7100,107833,MSC INDUSTRIAL SUPPLY COMPANY,2025 ONTARIO STREET,KEY BANK-MAIL STOP OH-01-00-0511,CLEVELAND,OH,44115,1084,
23,Swanson School of Engineering,6000,102368,CHARLES RIVER LABORATORIES INC,PO BOX 3869,,BOSTON,MA,02241,1084,
42,Greensburg Campus,6400,426858,ABEL FIRE PROTECTION INC,708 CARRIAGE DRIVE,,WEXFORD,PA,15090,1084,
42,Greensburg Campus,7100,290916,MOORE & MORFORD INC,PO BOX 759,1030 BROAD STREET,GREENSBURG,PA,15601,1085,
60,Libraries,6000,105355,HOLLINGER METAL EDGE INC,6340 BANDINI BLVD,,COMMERCE,CA,90040,1085,
31,School of Dental Medicine,6000,205924,PLAK SMACKER INC,2260 WENDT STREET,,ALGONQUIN,IL,60102,1086,
44,Bradford Campus,6000,308555,BLICK ART MATERIALS,P O BOX 26,,ALLENTOWN,PA,18105,1088,
22,School of Education,6000,609950,CENTRAL RESTAURANT PRODUCTS,7750 GEORGETOWN ROAD,,INDIANAPOLIS,IN,46268,1089,
31,School of Dental Medicine,6000,119105,PREMIER DENTAL PRODUCTS CO,PO BOX 62067,,KING OF PRUSSIA,PA,66049-0000,1089,
35,School of Medicine,6000,643668,SWIFTPAGE ACT,PCARD,,,CO,802930000,1091,
24,School of Law,6500,115771,HARRASSOWITZ,LIBRARY SERVICES,820 UNIVERSITY BLVD,MOBILE,AL,36609,1091,
41,Johnstown Campus,6000,101489,BIO-RAD LABORATORIES,PO BOX 70272,,CHICAGO,IL,60673-0272,1091,
23,Swanson School of Engineering,6000,300755,UNIVERSITY WAFER INC,"850 SUMMER ST, SUITE 207",,BOSTON,MA,02127,1092,
42,Greensburg Campus,6400,262379,ROBERT MARION PIANO SERVICE,600 LOWRY AVENUE,,JEANNETTE,PA,15644,1092,
23,Swanson School of Engineering,6000,513772,ADAFRUIT INDUSTRIES LLC,150 VARICK ST #3,,NEW YORK,NY,10013,1093,
41,Johnstown Campus,7135,162073,JESCO INC,500 13TH STREET,,WINDBER,PA,15963,1094,
92,Business Operations,7400,115786,HARVARD BUSINESS SCHOOL PUBLISHING,60 HARVARD WAY,BOX 230-5,BOSTON,MA,02163-1001,1094,
90,Western Psychiatric Institute and Clinic,6900,100686,AMERICAN PSYCHIATRIC ASSN,1000 WILSON BLVD,SUITE 1825,ARLINGTON,VA,22209,1095,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,427655,"PROTECH PROFESSIONAL TECHNICAL SERVICES,",610 BEATTY ROAD,,MONROEVILLE,PA,15146,1095,
41,Johnstown Campus,6900,404025,GREATER JOHNSTOWN / CAMBRIA COUNTY CONVE,416 MAIN STREET,,JOHNSTOWN,PA,15901,1095,
60,Libraries,6500,148329,FINANCIAL INFORMATION INC,30 MONTGOMERY ST,,JERSEY CITY,NJ,07302,1095,
80,Athletics,6000,608931,VASEMARKET.COM,PCARD,,,CA,906010000,1096,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,636153,THE ADS GROUP,PCARD,,,MN,554470000,1096,
67,Facilities Management,7100,542098,PPG ARCHITECTURAL COATINGS,PO BOX 536864,,ATLANTA,GA,30353-6864,1097,
80,Athletics,7100,333699,MILLER MATS,142 PUTNAM ST,,PITTSBURGH,PA,15206-4136,1099,
44,Bradford Campus,6000,412757,REDROCK SOFTWARE CORP,PO BOX 40518,,MESA,AZ,85274,1099,
92,Business Operations,6900,349392,MITCHELL 1,25029 NETWORK PLACE,,CHICAGO,IL,60673-1250,1099,
01,Chancellor,6400,657341,TRINA C PHOTOGRAPHY,52 WASATCH AVENUE,,VERNAL,UT,84078,1100,
89,VC Human Resources,6400,652463,MYRICK CPA PLLC,"805 15TH ST NW, STE 805",,WASHINGTON,DC,20005,1100,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,576884,MINITALIA,4415 OLD WILLIAM PENN HIGHWAY,,MONROEVILLE,PA,15146,1100,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,267975,"MALEK, MARY BETH SKAGGS",6481 POKETA RD,,VERONA,PA,15147,1100,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,376793,"HORA-MOIR, ZACHARY",1925 EAGLE RIDGE DRIVE,,MONROEVILLE,PA,15146,1100,
22,School of Education,6400,587722,PLUS MINUS RECORDING LLC,1731 E Carson Street,Suite 10727,PITTSBURGH,PA,15203,1100,
24,School of Law,6500,104544,GAUNT,3011 GULF DR,,HOLMES BEACH,FL,34217-2199,1100,
26,School of Social Work,6400,292911,NASW PA CHAPTER,PO BOX 79949,,BALTIMORE,MD,21279-0949,1100,
44,Bradford Campus,6000,347883,MICROTEL INN & SUITES,12 SEMINARY AVE,,AUBURN,NY,13021,1100,
44,Bradford Campus,6400,648530,"LILLY, LAMONT",412 EAST PILOT ST,APT F5,DURHAM,NC,27707,1100,
44,Bradford Campus,7100,443929,FELMLEE BIOMEDICAL SERVICES,214 ASTRAL ROAD,,FRANKLIN,PA,16323,1100,
67,Facilities Management,6000,111709,UNITED INDUSTRIAL GROUP,PO BOX 732,,ALLISON PARK,PA,15101-0732,1100,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,496278,HISTORICAL EMPORIUM,PCARD,,,CA,951250000,1103,
23,Swanson School of Engineering,6000,218808,ALRO STEEL CORPORATION,HAMMOND & GREGG STREETS,BLDG. 14,CARNEGIE,PA,15106,1103,
42,Greensburg Campus,7100,101153,AUTOMATED ENTRANCE SYSTEMS INC,313 ARCHIE ST,,OAKMONT,PA,15139-1906,1103,
44,Bradford Campus,6000,138022,PRUDENT PUBLISHING,PO BOX 360,,RIDGEFIELD PARK,NJ,07660-0360,1103,
92,Business Operations,6000,104999,HAMCO OF W PA,PO BOX 101168,,PITTSBURGH,PA,15237,1103,
85,School of Medicine Division Administration,7140,569662,GORDIAN GROUP INC,PO BOX 751959,,CHARLOTTE,NC,28275-1959,1104,
92,Business Operations,6000,101612,BOATHOUSE SPORTS,BOATHOUSE ROW SPORTS LTD,PO BOX 6013,BRATTLEBORO,VT,05302-6013,1104,
41,Johnstown Campus,6000,604444,"R&L ELECTRONICS, INC",1315 MAPLE AVE,,HAMILTON,OH,45011,1105,
35,School of Medicine,6000,106547,LAERDAL MEDICAL CORP,POST OFFICE BOX 19258,,NEWARK,NJ,07195-0258,1106,
23,Swanson School of Engineering,6000,427059,TISSUE SOURCE LLC,6425 WEA WOODLAND DR,,LAYFAYETTE,IN,47909,1107,
80,Athletics,6800,120213,FRAMESMITH,5209 LIBRARY ROAD,,BETHEL PARK,PA,15102,1108,
25,Graduate School of Public & International Affairs,6000,181438,AMAZON.COM,PO BOX 530958,,ATLANTA,GA,30353-0958,1108,
10,Sr V C and Provost,6400,548086,"ALDAMA, FREDERICK L",1761 ROXBURY RD,,UPPER ARLINGTON,OH,43212,1109,
41,Johnstown Campus,6000,428510,WITMER PUBLIC SAFETY GROUP INC,2961 NATIONAL PIKE,,CHALK HILL,PA,15421,1110,
06,Kenneth P. Dietrich School of Arts and Sciences,7400,319678,PERKINELMER GENETICS INC,PO BOX 101668,,ATLANTA,GA,30392-1668,1111,
23,Swanson School of Engineering,6400,295146,ALPHAGRAPHICS IN THE CULTURAL DISTRICT,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,1112,
55,UPMC Hillman Cancer Center,6000,319678,PERKINELMER GENETICS INC,PO BOX 101668,,ATLANTA,GA,30392-1668,1114,
42,Greensburg Campus,6400,176507,MUTUAL AID AMBULANCE SERVICE INC,PO BOX 350 561 WEST OTTERMAN ST,,GREENSBURG,PA,15601,1114,
06,Kenneth P. Dietrich School of Arts and Sciences,6400,546968,BARRELHOUSE,1512 S COLUMBUS STREET,,ARLINGTON,VA,22204,1115,
23,Swanson School of Engineering,6400,231122,BOXWOOD TECHNOLOGY INC,130 COCKEYSVILLE ROAD,SUITE 300 MAILSTOP 127830,COCKEYSVILLE,MD,21030,1115,
44,Bradford Campus,6000,266105,INSTITUTE FOR SUPPLY MANAGEMENT,208 WOODVIEW DRIVE,,BEAVER,PA,15009,1115,
67,Facilities Management,7100,135754,PREMIER FOLIAGE & FLOWERING INC,5748 BAUM BLVD,,PITTSBURGH,PA,15206,1115,
35,School of Medicine,6000,106017,JASCO INC,8649 COMMERCE DR,,EASTON,MD,21601,1116,
55,UPMC Hillman Cancer Center,6000,105741,INTEGRATED INSTRUMENT SERVICES INC,PO BOX 51013,,INDIANAPOLIS,IN,46251,1116,
44,Bradford Campus,6000,272633,METROLINE INC,2250 MEIJER DR,,TROY,MI,48084,1117,
22,School of Education,6000,108469,OFFICEMAX INC,PO BOX 101705,,ATLANTA,GA,30392-1705,1118,
94,School of Computing and Information,6000,470616,AMAZON WEB SERVICES,1,,,WA,,1118,
92,Business Operations,7400,546900,ROYAL STANDARD,PCARD,,,LA,708100000,1118,
35,School of Medicine,6000,400290,TAJEVA CONSULTING INC,3507 VENTANA DRIVE,,CORAOPOLIS,PA,15108,1119,
55,UPMC Hillman Cancer Center,6000,215170,TORONTO RESEARCH CHEMICALS INC,2 BRISBANE RD,,TORONTO,,M3J 2J8,1119,
44,Bradford Campus,7100,411687,MOUNTAIN RESEARCH LLC,825 25TH ST,,ALTOONA,PA,16601,1120,
92,Business Operations,6900,430283,"NIULPE OF PA, INC",P O BOX 16285,,PITTSBURGH,PA,15242-0285,1120,
35,School of Medicine,6000,298366,DISPLAYS2GO,10925 NESBITT AVE S,,BLOOMINGTON,MN,55437,1121,
55,UPMC Hillman Cancer Center,6000,458585,FRONTIERS MEDIA SA,SCIENCE PARK PSE-D,,LAUSANNE,,CH-1015,1121,
92,Business Operations,6000,158207,GALLERY COLLECTION,PRUDENT PUBLISHING,PO BOX 360,RIDGEFIELD PARK,NJ,07660-0360,1121,
21,Katz Graduate School of Business,6000,551748,SQUARE INC,PCARD,,,PA,152200000,1122,
22,School of Education,6000,103373,DEMCO INC,413 NORTH PEARL ST,PO BOX 350,ALBANY,NY,12201-0350,1122,
80,Athletics,6900,164771,WBCA,4646 LAWRENCVILLE HIGHWAY,,LILBURN,GA,30047,1125,
89,VC Human Resources,6000,584985,ASANA,PCARD,,,CA,941030000,1125,
35,School of Medicine,6400,475773,LITERACY PITTSBURGH,411 SEVENTH AVENUE,SUITE 525,PITTSBURGH,PA,15219,1125,
85,School of Medicine Division Administration,6400,552640,HOTEL MONACO PITTSBURGH,620 WILLIAM PENN PLACE,,PITTSBURGH,PA,15219,1125,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,146966,OPTOSIGMA CORP,2001 DEERE AVENUE,,SANTA ANA,CA,92705-0000,1125,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,303565,TOP NOTCH ART SUPPLY,340 LOAGAN ST BLDG 1,,CARNEGIE,PA,15106,1127,
85,School of Medicine Division Administration,6400,408121,ZOOLOGIX,9811 OWENSMOUTH AVENUE,SUITE 4,CHATSWORTH,CA,91311,1128,
42,Greensburg Campus,6000,176626,ACS EXAMS INSTITUTE,IOWA STATE UNIVERSITY,0213 GILMAN HALL,AMES,IA,50011,1128,
35,School of Medicine,6000,646547,E3 DIAGNOSTICS INC,PCARD,,,IL,600040000,1130,
90,Western Psychiatric Institute and Clinic,6400,660485,TOLIN FX,1701 COAST AVE,,PITTSBURGH,PA,15216,1130,
06,Kenneth P. Dietrich School of Arts and Sciences,6000,110876,SPECTRUM CHEMICAL MFG CORP,14422 SOUTH SAN PEDRO ST,,GARDENA,CA,90248,1132,
