year,amount,vendor_number,vendor_name,vendor_address,purchaser_department,type
2014,1149,100213,"AG TRIMBLE CO","2889 GLENMORE AVE
STE 1
PITTSBURGH, PA 15216-2161","Chancellor","Purchases for Resale"
2014,20700,312097,"AMEN, KEIGHTLEY","376 WILLOWHEDGE DRIVE
MONROEVILLE, PA 15146","Chancellor","Purchases for Resale"
2014,19900,500142,"BLUECHIP ATHLETIC SOLUTIONS LLC","3525 PIEDMONT RD
BLDG 8 STE 719
ATLANTA, GA 30305","Chancellor","Purchases for Resale"
2014,19173,101724,"BRADEN SUTPHIN INK CO","LOCK BOX 92964-S
2025 ONTARIO
CLEVELAND, OH 44194","Chancellor","Purchases for Resale"
2014,1029,336313,"BRANDED SOLUTIONS","1455 SPRING GARDEN AVE
PITTSBURGH, PA 15212","Chancellor","Purchases for Resale"
2014,12692,101799,"BROUDY PRINTING INC","PO BOX 371102
PITTSBURGH, PA 15251","Chancellor","Purchases for Resale"
2014,1928,297165,"BUTLER EAGLE","114- 116 WEST DIAMOND ST
PO BOX 271
BUTLER, PA 16003","Chancellor","Purchases for Resale"
2014,1700,428124,"CARMON RINEHART PHOTOGRAPHY","134 S 17TH ST
PITTSBURGH, PA 15203","Chancellor","Purchases for Resale"
2014,15848,103139,"CUSHING MALLOY INC","1350 NORTH MAIN ST
ANN ARBOR, MI 48104","Chancellor","Purchases for Resale"
2014,4395,104042,"EVANS, RIC","100 ROSS STREET
PITTSBURGH, PA 15219-2013","Chancellor","Purchases for Resale"
2014,1955,132454,"FASTSIGNS","1513 SCALP AVE
SUITE 340
JOHNSTOWN, PA 15904","Chancellor","Purchases for Resale"
2014,4600,153943,"FLECKER JANIS, SALLY ANN","UNIVERSITY RELATIONS
400 CRAIG HALL
PITTSBURGH, PA 15260","Chancellor","Purchases for Resale"
2014,8381,267199,"GETTY IMAGES INC","4363 COLLECTIONS CENTER DR
CHICAGO, IL 60693","Chancellor","Purchases for Resale"
2014,22015,104667,"GEYER PRINTING CO","3700 BIGELOW BLVD
PITTSBURGH, PA 15213","Chancellor","Purchases for Resale"
2014,2652,470842,"GI JOBS","429 Mill Street
Coraopolis, PA 15108","Chancellor","Purchases for Resale"
2014,9990,105082,"HARRY GUCKERT CO","810 W N AVE
PITTSBURGH, PA 15233","Chancellor","Purchases for Resale"
2014,30427,105188,"HEETER DIRECT","441 TECHNOLOGY DR
CANONSBURG, PA 15317","Chancellor","Purchases for Resale"
2014,30160,105240,"HERRMANN PRINTING & LITHOGRAPH INC","1709 DOUGLAS DR
PITTSBURGH, PA 15221","Chancellor","Purchases for Resale"
2014,1720,250240,"IHEARTMEDIA INC","P.O. BOX 406269
ATLANTA, GA 30384-6269","Chancellor","Purchases for Resale"
2014,10276,180819,"JB KREIDER PRINTING COMPANY","LB 5734, PO BOX 9438
SPECTRUM COMMERCIAL SERVICES
MINNEAPOLIS, MN 55440-9438","Chancellor","Purchases for Resale"
2014,4085,238601,"JUDKIS, JAMES CHARLES","1602 KING JAMES DRIVE
PITTSBURGH, PA 15237","Chancellor","Purchases for Resale"
2014,141124,271715,"KNEPPER PRESS CORPORATION","CLINTON COMMERCE PARK
2251 SWEENEY DRIVE
CLINTON, PA 15026","Chancellor","Purchases for Resale"
2014,29400,216074,"KOSTILNIK AND ASSOCIATES GRAPHICS INC","300 CAMP HORNE RD
SUITE 206
PITTSBURGH, PA 15202","Chancellor","Purchases for Resale"
2014,15000,203484,"LAMAR COMPANIES","PO BOX 96030
BATON ROUGE, LA 70896","Chancellor","Purchases for Resale"
2014,2345,106755,"LEWINTER MOULDING AND SUPPLY","137 23RD ST
PITTSBURGH, PA 15215","Chancellor","Purchases for Resale"
2014,204084,448752,"LINDENMEYR MUNROE","PO BOX 416977
BOSTON, MA 02241-6977","Chancellor","Purchases for Resale"
2014,19961,175754,"MARKETING INFORMATION SERVICE","228 SOUTH CLIFF ST
BUTLER, PA 16001","Chancellor","Purchases for Resale"
2014,3809,430387,"MEDIAMATE LLC","200 BRICKSTONE SQUARE
STE 505
ANDOVER, MA 01810-1437","Chancellor","Purchases for Resale"
2014,4712,270587,"MILLCRAFT PAPER CO","6800 GRANT AVE
CLEVELAND, OH 44105","Chancellor","Purchases for Resale"
2014,23576,226812,"MIND OVER MEDIA","ONE MARKET STREET
PITTSBURGH, PA 15222","Chancellor","Purchases for Resale"
2014,3496,107698,"MODERN REPRODUCTIONS INC","127 MCKEAN ST
PITTSBURGH, PA 15219","Chancellor","Purchases for Resale"
2014,15000,515147,"NEW PERSPECTIVE COMMUNICATIONS LLC","2949 SMALLMAN ST
PITTSBURGH, PA 15201","Chancellor","Purchases for Resale"
2014,4602,108211,"NEW PITTSBURGH COURIER","PO BOX 2939
SUBSCRIPTION DEPARTMENT
PITTSBURGH, PA 15230-9939","Chancellor","Purchases for Resale"
2014,96631,353889,"ON MOTION MEDIA","209 9TH STREET
SUITE 202
PITTSBURGH, PA 15222","Chancellor","Purchases for Resale"
2014,4000,500580,"OPENARC LLC","109 VIP DRIVE
SUITE 200
WEXFORD, PA 15090","Chancellor","Purchases for Resale"
2014,2800,435469,"OTOOLE, CHRISTINE HOFFNER","276 NEWBURN DRIVE
PITTSBURGH, PA 15216","Chancellor","Purchases for Resale"
2014,18150,109184,"PITTSBURGH CITY PAPER","911 PENN AVE
6TH FL
PITTSBURGH, PA 15222","Chancellor","Purchases for Resale"
2014,44043,109234,"PITTSBURGH POST GAZETTE","PO BOX 566
CREDIT DEPT
PITTSBURGH, PA 15230-0566","Chancellor","Purchases for Resale"
2014,24373,109374,"PORT AUTHORITY TRANSIT OF ALLEGHENY COUN","345 SIXTH AVENUE
PITTSBURGH, PA 15222-2527","Chancellor","Purchases for Resale"
2014,3529,109447,"PRIDE ENTERPRISES","223 MORRISON RD
BRANDON, FL 33511-4835","Chancellor","Purchases for Resale"
2014,16625,463888,"PRINTSCAPE INC","760 VISTA PARK DRIVE BLDG 7
PITTSBURGH, PA 15205","Chancellor","Purchases for Resale"
2014,6709,109494,"PROCESS REPRODUCTIONS INC","1000 CALIFORNIA AVE
PITTSBURGH, PA 15212","Chancellor","Purchases for Resale"
2014,3902,109672,"RAFF PRINTING INC","2201 MARY STREET
P.O. BOX 42365
PITTSBURGH, PA 15203","Chancellor","Purchases for Resale"
2014,22283,351477,"RAY HOUGH COMPANY, INC","PO BOX 429
MUSE, PA 15350","Chancellor","Purchases for Resale"
2014,199854,109751,"REED & WITTING COMPANY","5000 BAUM BLVD
PITTSBURGH, PA 15213","Chancellor","Purchases for Resale"
2014,9969,118503,"RJW HIRED HANDS","505 MCNEILLY RD
PITTSBURGH, PA 15226","Chancellor","Purchases for Resale"
2014,23693,119654,"RK STEIN & CO","300 MT LEBANON BLVD
PITTSBURGH, PA 15234","Chancellor","Purchases for Resale"
2014,4880,118523,"SCRIP-SAFE SECURITY PRODUCTS","11319 GROOMS RD
CINCINNATI, OH 45242","Chancellor","Purchases for Resale"
2014,55027,110577,"SIGNS PLUS","1342 GREENBAG RD
MORGANTOWN, WV 26508","Chancellor","Purchases for Resale"
2014,3460,318229,"SKYLINE THE EXHIBIT PLACE INC","56 SEXTON RD
MCKEES ROCKS, PA 15136","Chancellor","Purchases for Resale"
2014,32753,110870,"SPECIALTY PRINTING CO","700 DELLA RD
BOX 145
NORTH VERSAILIES, PA 15137","Chancellor","Purchases for Resale"
2014,3665,124786,"STAPLES ADVANTAGE","PO BOX 415256
DEPT ROC
BOSTON, MA 02241-5256","Chancellor","Purchases for Resale"
2014,14317,219755,"STARS AND STRIPES","PO BOX 3000
THE NATIONAL TRIBUNE
DENVILLE, NJ 07834","Chancellor","Purchases for Resale"
2014,1699,214865,"STEEL CITY MEDIA","650 SMITHFIELD STREET
SUITE 2200
PITTSBURGH, PA 15222","Chancellor","Purchases for Resale"
2014,209176,265680,"STERLING PAPER CO","PO BOX 633306
CINCINNATI, OH 45263-3306","Chancellor","Purchases for Resale"
2014,9000,344769,"TERRY CLARK PHOTOGRAPHY","528 MERCHANT ST
AMBRIDGE, PA 15003","Chancellor","Purchases for Resale"
2014,9058,366215,"TOM LITTLE PHOTOGRAPHY & IMAGING","406 N TAYLOR AVENUE
PITTSBURGH, PA 15212","Chancellor","Purchases for Resale"
2014,7888,303565,"TOP NOTCH ART SUPPLY","340 LOAGAN ST BLDG 1
CARNEGIE, PA 15106","Chancellor","Purchases for Resale"
2014,3958,231187,"TRIB TOTAL MEDIA","PO BOX 8181
GREENSBURG, PA 15601","Chancellor","Purchases for Resale"
2014,2652,424196,"VICTORY MEDIA INC","P O BOX 26
SEWICKLEY, PA 15143","Chancellor","Purchases for Resale"
2014,4950,193257,"VIDEOHOUSE INC","975 GREENTREE ROAD
PITTSBURGH, PA 15220","Chancellor","Purchases for Resale"
2014,1382,481876,"WAMO 100","21 YOST BOULEVARD SUITE 505
PITTSBURGH, PA 15221","Chancellor","Purchases for Resale"
2014,2125,197483,"WARREN ASSOCIATES","2901 BRIGHTON ROAD
PITTSBURGH, PA 15212","Chancellor","Purchases for Resale"
2014,33023,435462,"XFORTY TECHNOLOGIES","1300 BENT CREEK BLVD
MECHANICSBURG, PA 17050","Chancellor","Purchases for Resale"
2014,1624,204776,"MARSH USA INC","P O BOX 281915
ATLANTA, GA 30384","Chancellor","Insurance"
2014,1081,185133,"CDW GOVERNMENT INC","75 REMITTANCE DR
SUITE 1515
CHICAGO, IL 60675-1515","Secretary of the Board of Trustees","Supplies/Equipment"
2014,3150,102474,"CHRONICLE OF HIGHER EDUCATION","PO BOX 791122
BALTIMORE, MD 21279-1122","Secretary of the Board of Trustees","Supplies/Equipment"
2014,10250,103356,"DELL MARKETING LP","DEPT AT 40275
ATLANTA, GA 31192-0001","Secretary of the Board of Trustees","Supplies/Equipment"
2014,4127,108468,"OFFICE DEPOT INC","PO BOX 198030
ATLANTA, GA 30384-8030","Secretary of the Board of Trustees","Supplies/Equipment"
2014,1109,464143,"PROJECTORLAMPSWORLD","
Gardena, CZ 90248","Secretary of the Board of Trustees","Supplies/Equipment"
2014,2458,521322,"SUPRA OFFICE SOLUTIONS INC","PO BOX 201
BALA CYNWYD, PA 19004","Secretary of the Board of Trustees","Supplies/Equipment"
2014,2680,247704,"UNITED AD LABEL","
,  92621","Secretary of the Board of Trustees","Supplies/Equipment"
2014,1751,119588,"UNIVERSITY OF PITTSBURGH BOOK CENTER","4000 FIFTH AVENUE
PITTSBURGH, PA 15213","Secretary of the Board of Trustees","Supplies/Equipment"
2014,2950,371212,"USPS","
Pittsburgh, PA 16066","Secretary of the Board of Trustees","Supplies/Equipment"
2014,13051,130891,"ALL OCCASIONS PARTY RENTAL","1060 MONTOUR WEST INDUSTRIAL PARK
CORAOPOLIS, PA 15108","Secretary of the Board of Trustees","Professional Services"
2014,6027,248022,"BENACK SOUND PRODUCTIONS INC","97 TERENCE DRIVE
PITTSBURGH, PA 15236","Secretary of the Board of Trustees","Professional Services"
2014,5263,271730,"HUGHIES EVENT PRODUCTION SERVICES","1383 E 17TH ST
CLEVELAND, OH 44114","Secretary of the Board of Trustees","Professional Services"
2014,16593,106722,"LENDABLE LINENS","105 WINDSOR CT
MONROEVILLE, PA 15146","Secretary of the Board of Trustees","Professional Services"
2014,1250,107145,"MARCINIZYN, JOHN MICHAEL","6319 ALDERSON STREET
PITTSBURGH, PA 15217","Secretary of the Board of Trustees","Professional Services"
2014,4900,226812,"MIND OVER MEDIA","ONE MARKET STREET
PITTSBURGH, PA 15222","Secretary of the Board of Trustees","Professional Services"
2014,18275,455457,"PAY GOVERNANCE LLC","P O BOX 9991
PHILADELPHIA, PA 19118","Secretary of the Board of Trustees","Professional Services"
2014,2183,109234,"PITTSBURGH POST GAZETTE","PO BOX 566
CREDIT DEPT
PITTSBURGH, PA 15230-0566","Secretary of the Board of Trustees","Professional Services"
2014,6105,135754,"PREMIER FOLIAGE & FLOWERING INC","5748 BAUM BLVD
PITTSBURGH, PA 15206","Secretary of the Board of Trustees","Professional Services"
2014,10145,405019,"RATTLE CLACK ENTERTAINMENT","137 MEADOW AVENUE
PITTSBURGH, PA 15235","Secretary of the Board of Trustees","Professional Services"
2014,239309,517071,"STORBECK/PIMENTEL & ASSOCIATES LP","1400 N. PROVIDENCE ROAD, SUITE 6000
MEDIA, PA 19063","Secretary of the Board of Trustees","Professional Services"
2014,17120,100565,"AMERICAN COUNCIL ON EDUCATION","PO BOX 418762
MEMBERSHIP DEPT
BOSTON, MA 02241-8762","Secretary of the Board of Trustees","Professional Memberships"
2014,88000,101033,"ASSN OF AMERICAN UNIVERSITIES","P O BOX 17581
BALTIMORE, MD 21297-0519","Secretary of the Board of Trustees","Professional Memberships"
2014,9750,258411,"ASSN OF GOVERNING BOARDS OF UNIVERSITIES","AGB MEMBERSHIP
PO BOX  418687
BOSTON, MA 02241-8687","Secretary of the Board of Trustees","Professional Memberships"
2014,54501,413077,"ASSOCIATION OF PUBLIC LAND-GRANT UNIVERS","DEPARTMENT 0545
WASHINGTON, DC 20073-0545","Secretary of the Board of Trustees","Professional Memberships"
2014,5475,177937,"COUNCIL FOR HIGHER EDUCATION ACCREDITATI","PO BOX 75387
BALTIMORE, MD 21275-7387","Secretary of the Board of Trustees","Professional Memberships"
2014,23360,510495,"MIDDLE STATES COMMISSION ON HIGHER EDUCA","3624 MARKET ST
PHILADELPHIA, PA 19104-2680","Secretary of the Board of Trustees","Professional Memberships"
2014,3200,139161,"CARNEGIE MUSEUMS OF PITTSBURGH","C/O MR DENNIS MCFADDEN
4400 FORBES AV, MUSEUM OF ART
PITTBURGH, PA 15213","Secretary of the Board of Trustees","Space Rental"
2014,1250,370916,"AHC MEDIA LLC","PO BOX 530161
ATLANTA, GA 30353-0161","Sr V C Research","Supplies/Equipment"
2014,1300,157873,"AMERICAN SOCIETY FOR BIOETHICS AND HUMAN","PO BOX 468
DES PLAINES, IL 60016-0468","Sr V C Research","Supplies/Equipment"
2014,3545,101031,"ASSN OF AMERICAN MEDICAL COLLEGES","ALBANY MEDICAL COLLEGE
MAIL CODE 1 NEW SCOTLAND AVENUE
ALBANY, NY 12208","Sr V C Research","Supplies/Equipment"
2014,1740,335740,"ASSOCIATION FOR THE ACCREDITATION OF HUM","2970 CLAIRMONT ROAD
SUITE 280
ATLANTA, GA 30329","Sr V C Research","Supplies/Equipment"
2014,4283,246801,"CAMBRIDGE HEALTH","PCARD
, MA 01890","Sr V C Research","Supplies/Equipment"
2014,1050,185133,"CDW GOVERNMENT INC","75 REMITTANCE DR
SUITE 1515
CHICAGO, IL 60675-1515","Sr V C Research","Supplies/Equipment"
2014,1120,377858,"CONSTANT CONTACT INC","1601 TRAPELO ROAD
SUITE 329
WALTHAM, MA 02451","Sr V C Research","Supplies/Equipment"
2014,17581,103356,"DELL MARKETING LP","DEPT AT 40275
ATLANTA, GA 31192-0001","Sr V C Research","Supplies/Equipment"
2014,1076,104257,"FISHER SCIENTIFIC COMPANY LLC","PO BOX 406538
ATLANTA, GA 30384-6538","Sr V C Research","Supplies/Equipment"
2014,6260,104384,"FRANKLIN INTERIORS","BOX 371161
PITTSBURGH, PA 15251-7161","Sr V C Research","Supplies/Equipment"
2014,2250,105115,"HARVARD UNIVERSITY","ACCOUNTS RECEIVABLE DEPT
PO BOX 4999
BOSTON, MA 02212","Sr V C Research","Supplies/Equipment"
2014,1195,394732,"IIBIG","276 FIFTH AVENUE
SUITE 905
NEW YORK, NY 10001","Sr V C Research","Supplies/Equipment"
2014,4451,106543,"LACO INC","PO BOX 666
CHESTERLAND, OH 44026","Sr V C Research","Supplies/Equipment"
2014,2450,215353,"MATHESON TRI-GAS","21984 NETWORK PLACE
CHICAGO, IL 60673-1219","Sr V C Research","Supplies/Equipment"
2014,8759,108468,"OFFICE DEPOT INC","PO BOX 198030
ATLANTA, GA 30384-8030","Sr V C Research","Supplies/Equipment"
2014,2070,273126,"ON SITE SYSTEMS INC","23 N GORE AVE
SUITE 200
ST LOUIS, MO 63119","Sr V C Research","Supplies/Equipment"
2014,18525,359924,"PRIM&R","PO BOX 3689
BOSTON, MA 02241-3689","Sr V C Research","Supplies/Equipment"
2014,1875,473410,"PROFESSIONAL TESTING ONLINE","
,  10018","Sr V C Research","Supplies/Equipment"
2014,1036,530373,"STUK","LAIPPATIE 4
HELSINKI,  00880","Sr V C Research","Supplies/Equipment"
2014,2624,521322,"SUPRA OFFICE SOLUTIONS INC","PO BOX 201
BALA CYNWYD, PA 19004","Sr V C Research","Supplies/Equipment"
2014,7348,400006,"UNFORS RAYSAFE INC","BOX 61
DAVISBURG, MI 48350","Sr V C Research","Supplies/Equipment"
2014,14036,101518,"BIONOMICS INC","PO BOX 817
KINGSTON, TN 37763","Sr V C Research","Professional Services"
2014,4080,102784,"COMPU-FIX INC","920 THOMPSON RUN RD
WEST MIFFLIN, PA 15122","Sr V C Research","Professional Services"
2014,2552,375624,"EMPLOYMENT BACKGROUND INVESTIGATIONS INC","P.O. BOX 629
OWINGS MILLS, MD 21117","Sr V C Research","Professional Services"
2014,83675,429752,"HURON CONSULTING SERVICES LLC","4795 PAYSPHERE CIRCLE
CHICAGO, IL 60674","Sr V C Research","Professional Services"
2014,68909,106581,"LANDAUER INC","PO BOX 809051
CHICAGO, IL 60680-9051","Sr V C Research","Professional Services"
2014,1000,427404,"MALIN, BRADLEY","2525 WEST END AVENUE
SUITE 800
NASHVILLE, TN 37203-1738","Sr V C Research","Professional Services"
2014,1000,520291,"OSSORIO, PILAR N","6943 HARMONY WAY
MIDDLETON, WI 53562","Sr V C Research","Professional Services"
2014,83398,228900,"UPMC","BRADDOCK DENTER CENTER
818 BRADDOCK AVENUE
BRADDOCK, PA 15104","Sr V C Research","Professional Services"
2014,25147,368218,"UPMC NON-PATIENT RECEIVABLES","ACCT ID:  PAGOO-043570
BOX 223270
PITTSBURGH, PA 15251-2270","Sr V C Research","Professional Services"
2014,1650,336154,"US DEPARTMENT OF HOMELAND SECURITY","USCIS TEXAS SERVICE CENTER
4141 NORTH SAINT AUGUSTINE ROAD
DALLAS, TX 75227","Sr V C Research","Professional Services"
2014,9175,211094,"AAALAC INTERNATIONAL","5283 CORPORATE DRIVE
SUITE 203
FREDERICK, MD 21703-2879","Sr V C Research","Professional Memberships"
2014,22000,335740,"ASSOCIATION FOR THE ACCREDITATION OF HUM","2970 CLAIRMONT ROAD
SUITE 280
ATLANTA, GA 30329","Sr V C Research","Professional Memberships"
2014,87525,103403,"DEPARTMENT OF ENVIRONMENTAL PROTECTION","400 MARKET ST
PO BOX 8455
HARRISBURG, PA 17105-8455","Sr V C Research","Professional Memberships"
2014,5300,111849,"UNIVERSITY OF MIAMI","OFFICE OF RESEARCH ADMINISTRATION
PO BOX 405803
ATLANTA, GA 30384-5803","Sr V C Research","Professional Memberships"
2014,14278,319678,"PERKINELMER HEALTH SCIENCES INC","PO BOX 101668
ATLANTA, GA 30392-1668","Sr V C Research","Routine Maintenance"
2014,256538,243145,"3500 FIFTH AVENUE ASSOCIATES","C/O MEYERS MANAGEMENT CO
1823 PENN AVE
PITTSBURGH, PA 15221","Sr V C Research","Space Rental"
2014,115016,253274,"OTHER SIDE ASSOCIATES","C/O MEYERS MANAGEMENT COMPANY
1823 PENN AVENUE
PITTSBURGH, PA 15221","Sr V C Research","Space Rental"
2014,1185,316468,"AAUW","COMMONWEALTH OF PENNSYLVANIA
300 LIBERTY AVENUE 11TH FLOOR
PITTSBURGH, PA 15222","Student Affairs","Supplies/Equipment"
2014,6962,100126,"ACPA","BOX 1
432 WESTERN AVE
ALBANY, NY 12203-1490","Student Affairs","Supplies/Equipment"
2014,2240,187457,"ACUHO-I","CENTRAL OFFICE
RIVERWATCH TOWER
COLUMBUS, OH 43201-1062","Student Affairs","Supplies/Equipment"
2014,5938,152254,"ACUI","120 WEST SEVENTH ST
ONE CITY CENTRE  STE 200
BLOOMINGTON, IN 47404-3925","Student Affairs","Supplies/Equipment"
2014,1555,100163,"ADORAMA INC","42 WEST 18TH STREET
NEW YORK, NY 10011","Student Affairs","Supplies/Equipment"
2014,76037,204333,"ADVANTAGE SPORT & FITNESS INC","2255 N TRIPHAMMER ROAD
ITHACA, NY 14850-0000","Student Affairs","Supplies/Equipment"
2014,3785,100213,"AG TRIMBLE CO","2889 GLENMORE AVE
STE 1
PITTSBURGH, PA 15216-2161","Student Affairs","Supplies/Equipment"
2014,1390,224493,"AIRHEADS BALLOON ART INC","130 SOUTH 18TH STREET
PITTSBURGH, PA 15203","Student Affairs","Supplies/Equipment"
2014,8357,181438,"AMAZON.COM","PO BOX 530958
ATLANTA, GA 30353-0958","Student Affairs","Supplies/Equipment"
2014,2582,100693,"AMERICAN RED CROSS","302 CONGRESS ST
BRADFORD, PA 16701","Student Affairs","Supplies/Equipment"
2014,19563,100877,"APPLE COMPUTER INC","PO BOX 281877
ATLANTA, GA 30384","Student Affairs","Supplies/Equipment"
2014,2561,457805,"AV LAUTTAMUS COMMUNICATIONS INC","1344 COVE ROAD
P O BOX 2216
WEIRTON, WV 26062","Student Affairs","Supplies/Equipment"
2014,15029,101243,"B&H PHOTO VIDEO","119 WEST 17TH STREET
NEW YORK, NY 10011","Student Affairs","Supplies/Equipment"
2014,2994,514028,"BEAUFURN LLC","PCARD
, NC 270060000","Student Affairs","Supplies/Equipment"
2014,1574,112977,"CALDWELL'S WINDOWARE INC","166 WABASH ST
PITTSBURGH, PA 15220","Student Affairs","Supplies/Equipment"
2014,1000,452666,"CAREER DIMENSIONS INC","PO BOX 998
CAREER HARBOR, NH 03226","Student Affairs","Supplies/Equipment"
2014,1429,168759,"CAWLEY","1544 N 8TH STREET
P O BOX 2110
MANITOWOC, WI 54221-2110","Student Affairs","Supplies/Equipment"
2014,20783,185133,"CDW GOVERNMENT INC","75 REMITTANCE DR
SUITE 1515
CHICAGO, IL 60675-1515","Student Affairs","Supplies/Equipment"
2014,1718,385516,"CITRIX ONLINE","7414 HOLLISTER AVE
GOLETA, CA 93117","Student Affairs","Supplies/Equipment"
2014,1120,470075,"CITYPASS INC","PCARD
,  83455","Student Affairs","Supplies/Equipment"
2014,1021,257878,"CONCEPT 2","105 INDUSTRIAL PARK DRIVE
MORRISVILLE, VT 05661-8532","Student Affairs","Supplies/Equipment"
2014,10404,298214,"CPP INC","1055 JOAQUIN RD  2ND FL/STE 200
MOUNTAIN VIEW, CA 94043-1243","Student Affairs","Supplies/Equipment"
2014,1262,274938,"CRESTLINE SPECIALITIES INC","PO BOX 414324
BOSTON, ME 02241-4324","Student Affairs","Supplies/Equipment"
2014,1031,319702,"CROWN AWARDS INC","
,  10532","Student Affairs","Supplies/Equipment"
2014,16327,297245,"DEAN EVANS & ASSOCIATES INC","6465 GREENWOOD PLAZA BLVD, STE 600
CENTENNIAL, CO 80111","Student Affairs","Supplies/Equipment"
2014,45375,103356,"DELL MARKETING LP","DEPT AT 40275
ATLANTA, GA 31192-0001","Student Affairs","Supplies/Equipment"
2014,4762,229145,"DELTA AIR LINES INC","PO BOX 101153
ATLANTA, GA 30392-1153","Student Affairs","Supplies/Equipment"
2014,2060,214720,"EASTERN ASSOCIATION OF COLLEGES AND EMPL","5024-R CAMPBELL BLVD
BALTIMORE, MD 21236","Student Affairs","Supplies/Equipment"
2014,1837,104029,"ETCHED IN GLASS INC","5424 WM FLYNN HWY
GIBSONIA, PA 15044","Student Affairs","Supplies/Equipment"
2014,8775,358054,"EXPEDIA TRAVEL","P O BOX 847677
DALLAS, TX 75284-7677","Student Affairs","Supplies/Equipment"
2014,7488,340161,"FRIDAY MARKETING GROUP","413 S MAIN ST
PITTSBURGH, PA 15215","Student Affairs","Supplies/Equipment"
2014,1014,104446,"FULL COMPASS SYSTEMS LTD","PO BOX 44961
MADISON, WI 53744-4961","Student Affairs","Supplies/Equipment"
2014,2289,104673,"GIANT EAGLE INC","GREEN GARDEN PLAZA
STORE NUMBER 2406
ALIQUIPPA, PA 15001","Student Affairs","Supplies/Equipment"
2014,3106,229250,"GIDAS FLOWERS","3719 FORBES AVE
PITTSBURGH, PA 15213","Student Affairs","Supplies/Equipment"
2014,1000,489130,"GLOBAL INTERNSHIP CONFERENCE","PCARD
, MA 022100000","Student Affairs","Supplies/Equipment"
2014,1804,104744,"GOLD MEDAL PRODUCTS CO","519 PARKWAY VIEW DR
PITTSBURGH, PA 15205","Student Affairs","Supplies/Equipment"
2014,6597,248635,"GRAINGER","3750 BROOKSIDE PKWY
STE 260
ALPHARETTA, GA 30022-1433","Student Affairs","Supplies/Equipment"
2014,1397,478247,"HOMEGOODS","PCARD
, PA 152050000","Student Affairs","Supplies/Equipment"
